Àà±ð,ÐòºÅ,Ãû  ³Æ,¿ÉÊ³²¿·Ö,ÄÜÁ¿,Ë®·Ö,µ°°×ÖÊ,Ö¬·¾,ÉÅÊ³ÏËÎ¬,Ì¼Ë®»¯Îï,Î¬ÉúËØA,Î¬ÉúËØB1,Î¬ÉúËØB2,ÑÌËá,Î¬ÉúËØE,ÄÆ,¸Æ,Ìú,Àà±ð,Î¬ÉúËØC,µ¨¹Ì´¼
172,543,ÖíÌã£¨×¦¼â£©,60,266,5.820000e+01,2.260000e+01,20,0,0,3,5.000000e-02,1.000000e-01,1.500000e+00,1.000000e-02,101,33,1.100000e+00,51,0,192
173,514,Öíµ¨¸Î,100,336,1.630000e+01,4.420000e+01,6.400000e+00,0,2.530000e+01,3582,4.100000e-01,2.500000e+00,11,0,3625,12,1.813000e+02,51,0,1017
174,520,Öí¸Î£¨Â±Öó£©,100,203,5.640000e+01,2.640000e+01,8.300000e+00,0,5.600000e+00,37,3.600000e-01,4.200000e-01,0,1.400000e-01,6.747000e+02,68,2,51,0,469
175,523,ÖíÈâ£¨²±×Ó£¬Öí²±£©,90,576,3.580000e+01,8,6.050000e+01,0,0,18,2.100000e-01,7.000000e-02,1.700000e+00,6.100000e-01,54,4,1.200000e+00,51,0,94
175,524,ÖíÈâ£¨·Ê£©,100,816,8.800000e+00,2.400000e+00,9.040000e+01,0,0,29,8.000000e-02,5.000000e-02,9.000000e-01,2.400000e-01,1.950000e+01,3,1,51,0,109
175,529,ÖíÈâ£¨ÀßÌõÈâ£©,96,568,34,9.300000e+00,59,0,0,10,9.000000e-02,4.000000e-02,2.400000e+00,5.000000e-02,80,6,1,51,0,98
175,530,ÖíÈâ£¨ÄÌ¸¬£¬ÈíÎå»¨£©,85,349,5.680000e+01,7.700000e+00,3.530000e+01,0,0,39,1.400000e-01,6.000000e-02,2,4.900000e-01,3.670000e+01,5,8.000000e-01,51,0,98
176,537,ÖíÈâËÉ£¨¸£½¨Ê½ÈâËÉ£©,100,493,3.600000e+00,2.510000e+01,26,0,3.970000e+01,0,3.000000e-02,1.900000e-01,2.700000e+00,7.800000e-01,1.419900e+03,3,7.700000e+00,51,0,111
176,538,ÖíÈâËÉ£¨ÀÏÄê±£½¡ÈâËÉ£©,100,451,5.100000e+00,3.580000e+01,2.050000e+01,0,3.090000e+01,0,1.700000e-01,1.900000e-01,3.600000e+00,1.509000e+01,2.301700e+03,33,3,51,0,111
176,539,ÖíÈâËÉ£¨Ì«²ÖÈâËÉ£©,100,229,2.440000e+01,3.860000e+01,8.300000e+00,0,2.160000e+01,0,5.000000e-02,1.600000e-01,2.900000e+00,4.100000e-01,1880,53,8.200000e+00,51,0,111
177,542,ÖíÌã£¨×¦¼â£©,60,266,5.820000e+01,2.260000e+01,20,0,3,5.000000e-02,1.000000e-01,1.500000e+00,1.000000e-02,101,33,1.100000e+00,0,51,0,192
178,546,ÖíÍ·Æ¤,100,499,3.060000e+01,1.180000e+01,4.460000e+01,0,1.270000e+01,0,1.000000e-01,5.000000e-02,0,1.500000e-01,7.240000e+01,13,1.700000e+00,51,0,304
179,550,ÖíÑª,100,55,8.580000e+01,1.220000e+01,3.000000e-01,0,9.000000e-01,0,3.000000e-02,4.000000e-02,3.000000e-01,2.000000e-01,56,4,8.700000e+00,51,0,51
179,675,º£²Î£¨ÏÊ£©,100,71,7.710000e+01,1.650000e+01,2.000000e-01,0,9.000000e-01,0,3.000000e-02,4.000000e-02,1.000000e-01,3.140000e+00,5.029000e+02,285,1.320000e+01,62,0,51
180,558,¶ì¸Î,100,129,7.070000e+01,1.520000e+01,3.400000e+00,0,9.300000e+00,6100,2.700000e-01,2.500000e-01,0,5.290000e+00,7.020000e+01,2,7.800000e+00,52,0,285
180,574,¼¦¸Î£¨Èâ¼¦£©,100,121,74,1.670000e+01,4.500000e+00,0,3.500000e+00,2867,3.200000e-01,5.800000e-01,0,7.500000e-01,9.820000e+01,4,9.600000e+00,52,0,476
180,598,Ñ¼¸Î£¨Ä¸ÂéÑ¼£©,100,113,7.350000e+01,1.680000e+01,2.500000e+00,0,5.900000e+00,4675,3.500000e-01,6.500000e-01,0,1.110000e+00,1.075000e+02,1,5.010000e+01,52,0,252
181,559,¶ìëÆ,100,100,7.630000e+01,1.960000e+01,1.900000e+00,0,1.100000e+00,51,5.000000e-02,6.000000e-02,0,0,5.820000e+01,2,4.700000e+00,52,0,153
181,604,Ñ¼ëÆ£¨¹«ÂéÑ¼£©,100,112,7.260000e+01,1.980000e+01,1.200000e+00,0,5.400000e+00,0,5.000000e-02,8.000000e-02,0,1.200000e-01,7.010000e+01,2,3.900000e+00,52,0,291
181,605,Ñ¼ëÆ£¨Ä¸ÂéÑ¼£©,100,126,7.290000e+01,2.040000e+01,4.200000e+00,0,1.600000e+00,102,4.000000e-02,9.000000e-02,0,1.200000e-01,69,1,4,52,0,191
182,563,»ð¼¦ÐØ¸¬Èâ,100,103,7.360000e+01,2.240000e+01,2.000000e-01,0,2.800000e+00,0,4.000000e-02,3.000000e-02,1.620000e+01,3.500000e-01,9.370000e+01,39,1.100000e+00,52,0,49
182,564,»ð¼¦ëÆ,100,91,7.650000e+01,1.890000e+01,3.000000e-01,0,3.100000e+00,0,2.000000e-02,8.000000e-02,7.800000e+00,3.300000e-01,57,44,3.700000e+00,52,0,342
183,567,¼¦£¨Èâ¼¦£¬·Ê£©,74,389,4.610000e+01,1.670000e+01,3.540000e+01,0,9.000000e-01,226,7.000000e-02,7.000000e-02,1.310000e+01,0,4.780000e+01,37,1.700000e+00,52,0,106
183,592,Ñ¼£¨¹«ÂéÑ¼£©,63,360,4.790000e+01,1.430000e+01,3.090000e+01,0,6.100000e+00,238,5.000000e-02,1.100000e-01,0,1.300000e-01,6.160000e+01,4,3,52,0,143
183,593,Ñ¼£¨Ä¸ÂéÑ¼£©,75,461,4.020000e+01,13,4.480000e+01,0,1.400000e+00,476,6.000000e-02,9.000000e-02,0,6.000000e-01,4.880000e+01,9,2.900000e+00,52,0,132
184,568,¼¦£¨É³¼¦£©,41,147,7.050000e+01,20,6.700000e+00,0,1.600000e+00,1,3.600000e-01,4.000000e-02,5.400000e+00,0,8.190000e+01,0,2.480000e+01,52,0,106
185,578,¼¦ÐÄ,100,172,7.080000e+01,1.590000e+01,1.180000e+01,0,6.000000e-01,910,4.600000e-01,2.600000e-01,1.150000e+01,0,1.084000e+02,54,4.700000e+00,52,0,194
185,596,Ñ¼¸Î,100,128,7.630000e+01,1.450000e+01,7.500000e+00,0,5.000000e-01,1040,2.600000e-01,1.050000e+00,6.900000e+00,1.410000e+00,8.720000e+01,18,2.310000e+01,52,0,341
186,580,¼¦Ñª,100,49,87,7.800000e+00,2.000000e-01,0,4.100000e+00,56,5.000000e-02,4.000000e-02,1.000000e-01,2.100000e-01,208,10,25,52,0,170
186,607,Ñ¼Ñª£¨°×Ñ¼£©,100,58,85,1.360000e+01,4.000000e-01,0,0,0,6.000000e-02,6.000000e-02,0,3.400000e-01,1.736000e+02,5,3.050000e+01,52,0,95
186,608,Ñ¼Ñª£¨¹«ÂéÑ¼£©,100,56,8.510000e+01,1.320000e+01,4.000000e-01,0,0,57,5.000000e-02,3.000000e-02,0,1.000000e-01,1.986000e+02,3,3.180000e+01,52,0,95
186,609,Ñ¼Ñª£¨Ä¸ÂéÑ¼£©,100,55,8.560000e+01,1.310000e+01,3.000000e-01,0,0,110,5.000000e-02,7.000000e-02,0,1.000000e-01,1.752000e+02,2,3.960000e+01,52,0,95
187,587,Íß¹Þ¼¦ÌÀ£¨ÌÀ£©,100,408,0,1.300000e+00,2.400000e+00,0,9.520000e+01,0,1.000000e-02,7.000000e-02,0,2.100000e-01,2.514000e+02,2,3.000000e-01,52,0,24
188,594,Ñ¼³¦,53,129,77,1.420000e+01,7.800000e+00,0,4.000000e-01,0,2.000000e-02,2.200000e-01,3.100000e+00,0,32,31,2.300000e+00,52,0,187
188,595,Ñ¼³á,67,146,7.060000e+01,1.650000e+01,6.100000e+00,0,6.300000e+00,0,2.000000e-02,1.600000e-01,2.400000e+00,0,5.360000e+01,20,2.100000e+00,52,0,49
188,610,Ñ¼ÒÈ,97,117,7.260000e+01,2.170000e+01,2.900000e+00,0,1,6,2.000000e-02,7.800000e-01,3.200000e+00,0,5.570000e+01,20,1.900000e+00,52,0,230
188,611,Ñ¼ÕÆ,59,150,6.470000e+01,1.340000e+01,1.900000e+00,0,1.970000e+01,11,0,1.700000e-01,1.100000e+00,0,6.110000e+01,24,1.300000e+00,52,0,36
189,600,Ñ¼Æ¤,100,538,2.810000e+01,6.500000e+00,5.020000e+01,0,1.510000e+01,21,1.000000e-02,4.000000e-02,1,0,2.620000e+01,6,3.100000e+00,52,0,46
190,601,Ñ¼Èâ£¨ÐØ¸¬Èâ£©,100,90,7.860000e+01,15,1.500000e+00,0,4,0,1.000000e-02,7.000000e-02,4.200000e+00,1.980000e+00,6.020000e+01,6,4.100000e+00,52,0,0
190,672,º£òÃÈâ,100,66,8.560000e+01,8.400000e+00,2.300000e+00,0,2.900000e+00,0,3.000000e-02,7.000000e-02,1.700000e+00,7.660000e+00,194,167,5.400000e+00,62,0,0
191,613,°×ÍÑ£¨Ê³ÓÃ£¬Å£ÓÍ»ÆÓÍ£©,100,742,1.770000e+01,0,8.270000e+01,0,0,534,1.000000e-02,6.000000e-02,1.000000e-01,3.710000e+00,18,1,1,53,0,152
191,625,ÄÌÓÍ,100,720,18,2.500000e+00,7.860000e+01,0,7.000000e-01,1042,0,5.000000e-02,1.000000e-01,6.601000e+01,2.960000e+01,1,7.000000e-01,53,0,168
192,614,±ùä¿ÁÜ·Û,100,396,2.500000e+00,1.450000e+01,3.500000e+00,0,7.670000e+01,62,8.000000e-02,4.100000e-01,3.000000e-01,0,1.806000e+02,539,1.200000e+00,53,0,86
192,618,Á¶Èé£¨¹ÞÍ·£¬Ìð£©,100,332,2.620000e+01,8,8.700000e+00,0,5.540000e+01,41,3.000000e-02,1.600000e-01,3.000000e-01,2.800000e-01,2.119000e+02,242,4.000000e-01,53,0,36
192,623,ÄÌÆ¬,100,472,3.700000e+00,1.330000e+01,2.020000e+01,0,5.930000e+01,75,5.000000e-02,2.000000e-01,1.600000e+00,5.000000e-02,1.797000e+02,269,1.600000e+00,53,0,65
193,615,¹ûÎ¶ÄÌ,100,20,9.550000e+01,1.900000e+00,8.000000e-01,0,1.400000e+00,0,1.000000e-02,2.000000e-02,0,0,3.740000e+01,88,1.000000e-01,53,0,18
193,630,Å£Èé£¨Î÷µÂÅ££©,100,60,8.810000e+01,3.100000e+00,3,0,5.100000e+00,13,1.200000e-01,1.600000e-01,0,0,4.580000e+01,114,1.000000e-01,53,0,32
193,632,Å£Èé£¨ÃÀ¹úÅ££©,100,59,8.860000e+01,2.900000e+00,3.200000e+00,0,4.600000e+00,9,1.300000e-01,1.800000e-01,0,0,4.020000e+01,108,1.000000e-01,53,0,26
194,616,»ÆÓÍ,100,892,5.000000e-01,1.400000e+00,9.880000e+01,0,0,0,0,2.000000e-02,0,0,4.030000e+01,35,8.000000e-01,53,0,296
195,617,»ÆÓÍÔü,100,599,4.700000e+00,1.110000e+01,4.380000e+01,0,40,0,3.000000e-02,4.700000e-01,4.000000e-01,0,6.020000e+01,597,2.600000e+00,53,0,150
195,619,ÄÌ¶¹¸¯£¨ÏÊ£©,100,305,3.190000e+01,4.620000e+01,7.800000e+00,0,1.250000e+01,0,1.000000e-02,6.900000e-01,7.000000e-01,0,9.020000e+01,597,3.100000e+00,53,0,36
195,620,ÄÌ¶¹¸¯£¨ÍÑÖ¬£©,100,343,1.470000e+01,5.370000e+01,2.500000e+00,0,2.650000e+01,0,3.000000e-02,2.700000e-01,4.000000e-01,0,5.540000e+01,360,1.240000e+01,53,0,36
195,621,ÄÌ¸í´ñ£¨ÄÌÀÒ¸É£¬¸ÉËáÄÌ£©,100,426,8.900000e+00,5.510000e+01,15,0,1.770000e+01,0,5.000000e-02,2.400000e-01,8.000000e-01,0,7.930000e+01,730,1.870000e+01,53,0,51
195,639,ËáÀÒµ°,100,443,1.120000e+01,4.040000e+01,2.040000e+01,0,2.440000e+01,0,5.000000e-02,4.400000e-01,1,0,1.308000e+02,756,2.060000e+01,53,0,120
196,622,ÄÌÀÒ£¨¸ÉÀÒ£©,100,328,4.350000e+01,2.570000e+01,2.350000e+01,0,3.500000e+00,152,6.000000e-02,9.100000e-01,6.000000e-01,6.000000e-01,5.846000e+02,799,2.400000e+00,53,0,11
196,652,¶ìµ°»Æ,100,324,5.010000e+01,1.550000e+01,2.640000e+01,0,6.200000e+00,1977,6.000000e-02,5.900000e-01,6.000000e-01,9.570000e+01,2.440000e+01,13,2.800000e+00,54,0,1696
197,624,ÄÌÆ¤×Ó,100,460,3.690000e+01,1.220000e+01,4.290000e+01,0,6.300000e+00,0,2.000000e-02,2.300000e-01,2.000000e-01,0,2.300000e+00,818,1.300000e+00,53,0,78
197,626,ÄÌÓÍ£¨½¹¿Ë£©,100,447,4.810000e+01,3.600000e+00,4.830000e+01,0,0,0,5.000000e-02,1.600000e-01,2.000000e-01,0,4.110000e+01,202,1,53,0,92
198,627,ÄÌÓÍ£¨Ê³ÓÃ¹¤Òµ£©,100,503,4.340000e+01,1.100000e+00,5.550000e+01,0,0,345,1.000000e-02,1.600000e-01,1.000000e-01,2.190000e+00,1.908000e+02,20,1.000000e-01,53,0,103
199,629,Å£Èé,100,54,8.980000e+01,3,3.200000e+00,0,3.400000e+00,24,3.000000e-02,1.400000e-01,1.000000e-01,2.100000e-01,3.720000e+01,104,3.000000e-01,53,0,15
199,640,ËáÄÌ,100,72,8.470000e+01,2.500000e+00,2.700000e+00,0,9.300000e+00,26,3.000000e-02,1.500000e-01,2.000000e-01,1.200000e-01,3.980000e+01,118,4.000000e-01,53,0,15
199,642,ËáÄÌ£¨¹ûÁÏËáÄÌ),100,67,8.440000e+01,3.100000e+00,1.400000e+00,0,1.040000e+01,19,3.000000e-02,1.900000e-01,1.000000e-01,6.800000e-01,3.250000e+01,140,4.000000e-01,53,0,15
199,643,ËáÄÌ£¨½ÛÎ¶£¬ÍÑÖ¬£©,100,48,8.760000e+01,3.200000e+00,3.000000e-01,0,8.200000e+00,1,2.000000e-02,2.100000e-01,1.000000e-01,3.000000e-02,2.600000e+00,89,2.000000e-01,53,0,15
199,645,ËáÄÌ£¨ÖÐÖ¬£©,100,64,8.580000e+01,2.700000e+00,1.900000e+00,0,9,32,2.000000e-02,1.300000e-01,1.000000e-01,1.300000e-01,13,81,0,53,0,15
200,631,Å£Èé£¨Ç¿»¯VAVD£©,100,51,89,2.700000e+00,2,0,5.600000e+00,66,2.000000e-02,8.000000e-02,1.000000e-01,0,4.260000e+01,140,2.000000e-01,53,0,0
200,633,Å£Èé£¨Ô­ÁÏÄÌ£©,100,50,90,4.100000e+00,2.500000e+00,0,2.700000e+00,0,2.000000e-02,9.000000e-02,2.000000e-01,0,2.880000e+01,77,7.000000e-01,53,0,9
200,641,ËáÄÌ£¨¸ßµ°°×£©,100,62,8.660000e+01,3.200000e+00,2.200000e+00,0,7.300000e+00,0,7.000000e-02,8.000000e-02,1.000000e-01,0,43,161,0,53,0,15
200,644,ËáÄÌ£¨ÍÑÖ¬ËáÄÌ£©,100,57,8.550000e+01,3.300000e+00,4.000000e-01,0,10,0,2.000000e-02,1.000000e-01,1.000000e-01,0,2.770000e+01,146,1.000000e-01,53,0,15
201,634,Å£Èé·Û£¨Ä¸Èé»¯ÄÌ·Û£©,100,510,2.900000e+00,1.450000e+01,2.710000e+01,0,5.190000e+01,303,3.500000e-01,1.160000e+00,5.000000e-01,1.800000e-01,1.687000e+02,251,8.300000e+00,53,0,0
202,635,Å£Èé·Û£¨Ç¿»¯Î¬ÉúËØ£¬¶àÎ¬ÄÌ·Û£©,100,484,2.800000e+00,1.990000e+01,2.270000e+01,0,4.990000e+01,77,2.800000e-01,6.680000e+00,5.000000e-01,4.800000e-01,5.678000e+02,1797,1.400000e+00,53,0,68
202,636,Å£Èé·Û£¨È«Ö¬£©,100,478,2.300000e+00,2.010000e+01,2.120000e+01,0,5.170000e+01,141,1.100000e-01,7.300000e-01,9.000000e-01,4.800000e-01,2.601000e+02,676,1.200000e+00,53,0,110
202,637,Å£Èé·Û£¨È«Ö¬£¬ËÙÈÜ£©,100,466,2.300000e+00,1.990000e+01,1.890000e+01,0,54,272,8.000000e-02,8.000000e-01,5.000000e-01,1.290000e+00,2.476000e+02,659,2.900000e+00,53,0,71
202,638,Å£Èé·Û£¨Ó¤¶ùÄÌ·Û£©,100,443,3.700000e+00,1.980000e+01,1.510000e+01,0,57,28,1.200000e-01,1.250000e+00,4.000000e-01,3.290000e+00,9.400000e+00,998,5.200000e+00,53,0,91
203,646,ÑòÈé£¨ÏÊ£©,100,59,8.890000e+01,1.500000e+00,3.500000e+00,0,5.400000e+00,84,4.000000e-02,1.200000e-01,2.100000e+00,1.900000e-01,2.060000e+01,82,5.000000e-01,53,0,31
204,647,ÑòÈé·Û£¨È«Ö¬£©,100,498,1.400000e+00,1.880000e+01,2.520000e+01,0,49,0,6.000000e-02,1.600000e+00,9.000000e-01,2.000000e-01,0,0,0,53,0,75
205,648,ðÆðÈµ°,86,160,73,1.280000e+01,1.110000e+01,0,2.100000e+00,337,1.100000e-01,4.900000e-01,1.000000e-01,3.080000e+00,1.066000e+02,47,3.200000e+00,54,0,515
205,650,¶ìµ°,87,196,6.930000e+01,1.110000e+01,1.560000e+01,0,2.800000e+00,192,8.000000e-02,3.000000e-01,4.000000e-01,4.500000e+00,9.060000e+01,34,4.100000e+00,54,0,704
205,653,¼¦µ°£¨°×Æ¤£©,87,138,7.580000e+01,1.270000e+01,9,0,1.500000e+00,310,9.000000e-02,3.100000e-01,2.000000e-01,1.230000e+00,9.470000e+01,48,2,54,0,585
205,654,¼¦µ°£¨ºìÆ¤£©,88,156,7.380000e+01,1.280000e+01,1.110000e+01,0,1.300000e+00,194,1.300000e-01,3.200000e-01,2.000000e-01,2.290000e+00,1.257000e+02,44,2.300000e+00,54,0,585
205,662,ËÉ»¨µ°£¨¼¦£©,83,178,6.640000e+01,1.480000e+01,1.060000e+01,0,5.800000e+00,310,2.000000e-02,1.300000e-01,2.000000e-01,1.060000e+00,0,26,3.900000e+00,54,0,595
205,663,ËÉ»¨µ°£¨Ñ¼£¬Æ¤µ°£©,90,171,6.840000e+01,1.420000e+01,1.070000e+01,0,4.500000e+00,215,6.000000e-02,1.800000e-01,1.000000e-01,3.050000e+00,5.427000e+02,63,3.300000e+00,54,0,608
205,664,Ñ¼µ°,87,180,7.030000e+01,1.260000e+01,13,0,3.100000e+00,261,1.700000e-01,3.500000e-01,2.000000e-01,4.980000e+00,106,62,2.900000e+00,54,0,565
206,649,ðÆðÈµ°£¨ÎåÏã¹ÞÍ·£©,89,152,7.440000e+01,1.160000e+01,1.170000e+01,0,0,98,1.000000e-02,6.000000e-02,3.000000e-01,5.340000e+00,7.115000e+02,157,2.600000e+00,54,0,480
207,651,¶ìµ°°×,100,48,8.720000e+01,8.900000e+00,0,0,3.200000e+00,7,3.000000e-02,4.000000e-02,3.000000e-01,3.400000e-01,7.730000e+01,4,2.800000e+00,54,0,0
208,655,¼¦µ°°×,100,60,8.440000e+01,1.160000e+01,1.000000e-01,0,3.100000e+00,0,4.000000e-02,3.100000e-01,2.000000e-01,1.000000e-02,7.940000e+01,9,1.600000e+00,54,0,0
208,656,¼¦µ°°×£¨ÎÚ¹Ç¼¦£©,87,44,8.840000e+01,9.800000e+00,1.000000e-01,0,1,0,0,3.100000e-01,1.000000e-01,0,1.651000e+02,9,0,54,0,0
209,658,¼¦µ°·Û£¨È«µ°·Û£©,100,545,2.500000e+00,4.340000e+01,3.620000e+01,0,1.130000e+01,525,5.000000e-02,4.000000e-01,0,1.156000e+01,3.932000e+02,954,1.050000e+01,54,0,2251
209,661,¼¦µ°»Æ·Û£¨µ°»Æ·Û£©,100,644,4.600000e+00,3.160000e+01,5.510000e+01,0,5.300000e+00,776,0,2.500000e-01,0,1.443000e+01,8.980000e+01,266,1.060000e+01,54,0,2850
210,659,¼¦µ°»Æ,100,328,5.150000e+01,1.520000e+01,2.820000e+01,0,3.400000e+00,438,3.300000e-01,2.900000e-01,1.000000e-01,5.060000e+00,5.490000e+01,112,6.500000e+00,54,0,1510
210,660,¼¦µ°»Æ£¨ÎÚ¹Ç¼¦£©,100,263,5.780000e+01,1.520000e+01,1.990000e+01,0,5.700000e+00,179,7.000000e-02,3.600000e-01,1.000000e-01,7.640000e+00,5.720000e+01,107,5.000000e-01,54,0,2057
211,665,±«Óã£¨ÔÓÉ«±«£©,65,84,7.750000e+01,1.260000e+01,8.000000e-01,0,6.600000e+00,24,1.000000e-02,1.600000e-01,2.000000e-01,2.200000e+00,2.011700e+03,266,2.260000e+01,62,0,242
212,666,±«Óã£¨¸É£©,100,322,1.830000e+01,5.410000e+01,5.600000e+00,0,1.370000e+01,28,2.000000e-02,1.300000e-01,7.200000e+00,8.500000e-01,2.316200e+03,143,6.800000e+00,62,0,0
212,667,òÉ¸É£¨òÉ×ÓçË£¬òÉÇà×Ó£©,100,340,1.220000e+01,4.650000e+01,4.900000e+00,0,2.740000e+01,20,7.000000e-02,3.100000e-01,5.100000e+00,4.100000e-01,1175,107,8.880000e+01,62,0,469
212,669,µ­²Ë£¨¸É£©,100,355,1.560000e+01,4.780000e+01,9.300000e+00,0,2.010000e+01,36,4.000000e-02,3.200000e-01,4.300000e+00,7.350000e+00,779,157,1.250000e+01,62,0,493
213,668,òÉ×Ó,57,40,8.840000e+01,7.300000e+00,3.000000e-01,0,2.100000e+00,59,2.000000e-02,1.200000e-01,1.200000e+00,5.900000e-01,1.759000e+02,134,3.360000e+01,62,0,131
213,678,¸òòÛ,45,31,91,5.800000e+00,4.000000e-01,0,1.100000e+00,19,1.000000e-02,1.000000e-01,5.000000e-01,8.600000e-01,3.173000e+02,138,2.900000e+00,62,0,156
214,670,µ­²Ë£¨ÏÊ£©,49,80,7.990000e+01,1.140000e+01,1.700000e+00,0,4.700000e+00,73,1.200000e-01,2.200000e-01,1.800000e+00,1.402000e+01,4.514000e+02,63,6.700000e+00,62,0,123
214,695,ÄµòÃ,100,73,82,5.300000e+00,2.100000e+00,0,8.200000e+00,27,1.000000e-02,1.300000e-01,1.400000e+00,8.100000e-01,4.621000e+02,131,7.100000e+00,62,0,100
215,671,¸É±´,100,264,2.740000e+01,5.560000e+01,2.400000e+00,0,5.100000e+00,11,0,2.100000e-01,2.500000e+00,1.530000e+00,3.064000e+02,77,5.600000e+00,62,0,348
215,692,ÂÝ£¨Ïãº£ÂÝ£©,59,163,6.160000e+01,2.270000e+01,3.500000e+00,0,1.010000e+01,0,0,2.400000e-01,3.300000e+00,7.170000e+00,2.789000e+02,91,3.200000e+00,62,0,195
216,673,º£²Î,93,262,1.890000e+01,5.020000e+01,4.800000e+00,0,4.500000e+00,39,4.000000e-02,1.300000e-01,1.300000e+00,0,4.967800e+03,0,9,62,0,62
217,674,º£²Î£¨Ë®½þ£©,100,24,9.350000e+01,6,1.000000e-01,0,0,11,0,3.000000e-02,3.000000e-01,0,8.090000e+01,240,6.000000e-01,62,0,51
218,676,º£òØÆ¤,100,33,7.650000e+01,3.700000e+00,3.000000e-01,0,3.800000e+00,0,3.000000e-02,5.000000e-02,2.000000e-01,2.130000e+00,325,150,4.800000e+00,62,0,8
218,677,º£òØÍ·,100,74,69,6,3.000000e-01,0,1.180000e+01,14,7.000000e-02,4.000000e-02,3.000000e-01,2.820000e+00,4.677000e+02,120,5.100000e+00,62,0,10
219,679,¸òòÛ£¨»¨¸ò£©,46,45,8.720000e+01,7.700000e+00,6.000000e-01,0,2.200000e+00,23,0,1.300000e-01,1.900000e+00,5.100000e-01,309,59,6.100000e+00,62,0,63
219,689,ÂÝòÏ,37,59,8.330000e+01,7.500000e+00,6.000000e-01,0,6,0,0,2.800000e-01,2,4.300000e-01,2.526000e+02,156,1.400000e+00,62,0,86
220,680,¸òòÛ£¨Ã«¸òòÛ£©,25,97,7.560000e+01,15,1,0,7.100000e+00,0,1.000000e-02,1.400000e-01,1.400000e+00,3.540000e+00,363,137,1.530000e+01,62,0,113
220,681,¸òòÛ£¨Çï£©,26,89,7.640000e+01,1.560000e+01,7.000000e-01,0,5,0,3.000000e-02,2.000000e-01,1.800000e+00,1.790000e+01,4.923000e+02,177,22,62,0,180
220,690,ÂÝ£¨Ê¯ÂÝ£©,27,91,7.520000e+01,1.280000e+01,7.000000e-01,0,8.200000e+00,0,2.000000e-02,2.000000e-01,7.000000e-01,1.570000e+00,13,2458,9,62,0,198
221,682,¸òòÛ£¨É³¸ò£©,50,56,8.660000e+01,8.900000e+00,1.900000e+00,0,8.000000e-01,0,1.000000e-02,1.000000e-02,1.700000e+00,2.260000e+00,5.777000e+02,111,6.500000e+00,62,0,74
221,683,¸òòÛ£¨ÔÓÉ«¸ò£©,40,53,8.770000e+01,7.500000e+00,2.200000e+00,0,8.000000e-01,0,1.000000e-02,2.100000e-01,1.500000e+00,3.860000e+00,4.946000e+02,177,1.270000e+01,62,0,106
221,713,º£Ïº,51,79,7.930000e+01,1.680000e+01,6.000000e-01,0,1.500000e+00,0,1.000000e-02,5.000000e-02,1.900000e+00,2.790000e+00,3.022000e+02,146,3,63,0,117
222,684,òÀ×Ó£¨ÒøòÀ£©,27,71,8.270000e+01,1.220000e+01,1.400000e+00,0,2.300000e+00,0,0,6.000000e-02,9.000000e-01,5.500000e-01,2.801000e+02,49,7.300000e+00,62,0,89
222,696,ÄàòÀ£¨ÖéòÀ£¬ÑªòÀ£©,30,71,8.180000e+01,10,8.000000e-01,0,6,6,1.000000e-02,7.000000e-02,1.100000e+00,2.800000e-01,3.549000e+02,59,1.140000e+01,62,0,124
223,685,ºÓ°ö,23,36,8.980000e+01,6.800000e+00,6.000000e-01,0,8.000000e-01,202,1.000000e-02,1.300000e-01,1,1.360000e+00,2.870000e+01,306,3.100000e+00,62,0,57
224,686,ºÓò¹£¨ò¹×Ó£©,35,47,8.850000e+01,7,1.400000e+00,0,1.700000e+00,37,8.000000e-02,1.300000e-01,1.400000e+00,3.800000e-01,1.840000e+01,39,1.140000e+01,62,0,257
225,687,ÂÝ£¨¶«·çÂÝ£¬»ÆÂÝ£©,43,106,7.070000e+01,1.980000e+01,1,0,4.500000e+00,2,6.000000e-02,1.020000e+00,2.100000e+00,3.300000e-01,1.294000e+02,55,3.300000e+00,62,0,0
226,688,ÂÝ£¨ºìÂÝ£©,55,119,6.870000e+01,2.020000e+01,9.000000e-01,0,7.600000e+00,50,0,4.600000e-01,2.000000e-01,2.070000e+01,2.196000e+02,539,5.300000e+00,62,0,0
226,701,ÏÊ³à±´,34,61,8.490000e+01,1.390000e+01,6.000000e-01,0,0,0,0,1.000000e-01,2.000000e-01,1.322000e+01,2.661000e+02,35,4.800000e+00,62,0,0
226,702,ÏÊÉÈ±´,35,60,8.420000e+01,1.110000e+01,6.000000e-01,0,2.600000e+00,0,0,1.000000e-01,2.000000e-01,1.185000e+01,339,142,7.200000e+00,62,0,0
227,691,ÂÝ£¨ÌïÂÝ£©,26,60,82,11,2.000000e-01,0,3.600000e+00,0,2.000000e-02,1.900000e-01,2.200000e+00,7.500000e-01,26,0,1.970000e+01,62,0,154
228,693,Ä«Óã,69,82,7.920000e+01,1.520000e+01,9.000000e-01,0,3.400000e+00,0,2.000000e-02,4.000000e-02,1.800000e+00,1.490000e+00,1.655000e+02,15,1,62,0,226
228,698,ÎÚÓãµ°,73,66,8.530000e+01,1.410000e+01,1.100000e+00,0,0,0,1.000000e-02,4.000000e-02,2,1.054000e+01,1.268000e+02,11,3.000000e-01,62,0,243
